task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
calendar_035,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.78266569999687,2003.0,0.0,453.0,2400.0,2853.0
calendar_042,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.25023190000502,2011.0,4433.0,452.0,2307.0,2759.0
calendar_067,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.29722059999767,2032.0,2387.0,453.0,2144.0,2597.0
calendar_066,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.91280049999477,2063.0,2389.0,462.0,2162.0,2624.0
calendar_062,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.56366139999591,2034.0,2503.0,460.0,2250.0,2710.0
calendar_028,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,76.26677499999641,1994.0,2067.0,456.0,2400.0,2856.0
calendar_037,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.80374210000446,2026.0,174.0,457.0,2400.0,2857.0
calendar_054,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,69.8316446999961,1981.0,2532.0,449.0,2325.0,2774.0
calendar_047,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.50644359999569,1999.0,3176.0,450.0,2360.0,2810.0
calendar_040,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.74507829999493,2012.0,836.0,460.0,2400.0,2860.0
calendar_056,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.89212180000322,2033.0,3330.0,462.0,2269.0,2731.0
calendar_052,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.5912563999882,1952.0,725.0,449.0,2400.0,2849.0
calendar_045,calendar,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.08392599999206,1993.0,0.0,454.0,2400.0,2854.0
calendar_082,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.89112599998771,2000.0,4226.0,449.0,1726.0,2175.0
calendar_081,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.84082120000676,2000.0,1861.0,452.0,1868.0,2320.0
calendar_065,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.50402039999608,2050.0,1782.0,463.0,2340.0,2803.0
calendar_063,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.5090818000026,2011.0,0.0,454.0,2400.0,2854.0
calendar_071,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,72.59585509999306,2045.0,0.0,460.0,2400.0,2860.0
calendar_072,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,72.31190229998901,2041.0,0.0,465.0,2400.0,2865.0
calendar_075,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,70.83741530000407,2024.0,1476.0,453.0,2326.0,2779.0
calendar_088,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,39.34203230000276,2029.0,2381.0,460.0,1237.0,1697.0
calendar_078,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.2748217000044,2033.0,2009.0,455.0,2400.0,2855.0
calendar_089,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.24317649999284,2047.0,2233.0,460.0,1502.0,1962.0
calendar_091,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,46.90933059999952,1984.0,1927.0,450.0,1501.0,1951.0
calendar_109,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,29.359736400001566,2098.0,2233.0,473.0,903.0,1376.0
calendar_105,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,36.33073639999202,2081.0,2255.0,471.0,1148.0,1619.0
calendar_120,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,34.2413283999922,2078.0,2759.0,473.0,1084.0,1557.0
crm_workflow_044,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,24.74803719999909,1959.0,2029.0,467.0,767.0,1234.0
calendar_085,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.8395479000028,2002.0,1669.0,451.0,1995.0,2446.0
calendar_087,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.27939910000714,2019.0,2475.0,451.0,1966.0,2417.0
calendar_094,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.93007069999294,1994.0,2941.0,452.0,1716.0,2168.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,34.34983380000631,1957.0,1960.0,473.0,1080.0,1553.0
calendar_116,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.86254380000173,2075.0,2477.0,473.0,1163.0,1636.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,37.449447499995586,1964.0,2162.0,468.0,1211.0,1679.0
calendar_095,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,57.44014259999676,1987.0,2995.0,449.0,1887.0,2336.0
calendar_106,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.86811949999537,2101.0,1633.0,470.0,1635.0,2105.0
calendar_104,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.1358695999952,2076.0,1948.0,478.0,1760.0,2238.0
calendar_108,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.393367199998465,2080.0,1842.0,473.0,1586.0,2059.0
calendar_096,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,61.10551000000851,2007.0,2558.0,460.0,2003.0,2463.0
crm_workflow_031,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,42.62017599999672,1949.0,2780.0,471.0,1367.0,1838.0
calendar_111,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,47.74824980000267,2069.0,2539.0,468.0,1534.0,2002.0
calendar_086,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.18061619999935,2042.0,4282.0,458.0,2351.0,2809.0
crm_workflow_035,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,42.687657699993,1952.0,2089.0,471.0,1378.0,1849.0
calendar_102,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.54246900000726,2101.0,3744.0,471.0,1897.0,2368.0
crm_workflow_043,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,39.28719489999639,1936.0,3235.0,467.0,1261.0,1728.0
calendar_090,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.33336260000942,2042.0,2469.0,458.0,2400.0,2858.0
crm_workflow_037,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,46.56316360000346,1962.0,2623.0,468.0,1526.0,1994.0
calendar_107,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.54301860000123,2081.0,2575.0,466.0,1786.0,2252.0
calendar_110,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.74426370000583,2109.0,3433.0,474.0,2157.0,2631.0
calendar_092,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.11913890000142,1998.0,2699.0,458.0,2396.0,2854.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.62233610000112,1955.0,1882.0,470.0,1796.0,2266.0
crm_workflow_046,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.220023199988646,1958.0,2193.0,466.0,1435.0,1901.0
calendar_098,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.80862520000665,2096.0,3155.0,471.0,2283.0,2754.0
crm_workflow_041,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.718170699998154,1943.0,2232.0,464.0,1580.0,2044.0
calendar_093,calendar,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,76.9401235999976,2005.0,2158.0,455.0,2400.0,2855.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.00597660000494,1960.0,2085.0,467.0,1774.0,2241.0
calendar_100,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,70.20375780000177,2060.0,2848.0,468.0,2298.0,2766.0
crm_workflow_040,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,51.55216050001036,1988.0,2798.0,473.0,1685.0,2158.0
calendar_097,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.71009369999229,2082.0,2294.0,469.0,2400.0,2869.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.1523748000036,1969.0,2116.0,469.0,1869.0,2338.0
calendar_099,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.3932230000064,2063.0,2575.0,464.0,2330.0,2794.0
calendar_101,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.35846010000387,2104.0,3379.0,474.0,2335.0,2809.0
calendar_119,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,62.843714100003126,2084.0,2367.0,467.0,2054.0,2521.0
calendar_117,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,63.237247500001104,2093.0,3069.0,471.0,2037.0,2508.0
calendar_103,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.937070400003,2065.0,0.0,469.0,2400.0,2869.0
crm_workflow_048,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.57329239998944,1985.0,2308.0,473.0,1568.0,2041.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,63.560180400003446,1971.0,2888.0,471.0,2077.0,2548.0
crm_workflow_057,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,30.599792999986676,1974.0,2274.0,473.0,953.0,1426.0
crm_workflow_042,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.94046480000543,1949.0,1851.0,464.0,1870.0,2334.0
crm_workflow_033,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,63.69076920000953,1957.0,2866.0,467.0,2091.0,2558.0
calendar_115,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,69.68834090000018,2068.0,2118.0,466.0,2336.0,2802.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,70.50468969999929,1961.0,2868.0,470.0,2300.0,2770.0
crm_workflow_036,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.557522099989,1958.0,2206.0,470.0,2139.0,2609.0
calendar_114,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.18593659999897,2102.0,3073.0,474.0,2400.0,2874.0
crm_workflow_064,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,28.35572749999119,1992.0,2154.0,476.0,895.0,1371.0
calendar_112,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.72689040000841,2081.0,231.0,476.0,2400.0,2876.0
calendar_118,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.84235320000153,2095.0,2825.0,471.0,2400.0,2871.0
calendar_113,calendar,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.96581470000092,2108.0,49.0,476.0,2400.0,2876.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.22996250000142,1941.0,2698.0,468.0,2393.0,2861.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.45879619999323,1956.0,0.0,465.0,2400.0,2865.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.83306910000101,1987.0,861.0,472.0,2400.0,2872.0
crm_workflow_032,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.359031400003,1975.0,0.0,470.0,2400.0,2870.0
crm_workflow_038,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.19078140000056,1977.0,2188.0,469.0,2392.0,2861.0
crm_workflow_034,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.76978599998984,1953.0,0.0,466.0,2400.0,2866.0
crm_workflow_039,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.44953539999551,1967.0,326.0,473.0,2400.0,2873.0
crm_workflow_058,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.52099579999049,1988.0,1716.0,474.0,1472.0,1946.0
crm_workflow_047,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,69.89683710000827,1961.0,2479.0,470.0,2318.0,2788.0
crm_workflow_066,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.02195930000744,2004.0,2014.0,476.0,1239.0,1715.0
crm_workflow_050,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,61.75039239999023,1974.0,3399.0,468.0,2008.0,2476.0
crm_workflow_079,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,28.83862959999533,1957.0,1825.0,471.0,923.0,1394.0
crm_workflow_045,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.52902069999254,1924.0,0.0,464.0,2400.0,2864.0
crm_workflow_084,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,28.497672400000738,1964.0,1635.0,472.0,896.0,1368.0
crm_workflow_055,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.66743730001326,1959.0,1708.0,472.0,1712.0,2184.0
crm_workflow_049,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.09900430000562,1964.0,1805.0,468.0,2230.0,2698.0
crm_workflow_063,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.596059299990884,1972.0,1860.0,478.0,1459.0,1937.0
crm_workflow_056,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.318534799996996,2009.0,2267.0,477.0,2259.0,2736.0
crm_workflow_054,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.04369660001248,1932.0,1697.0,463.0,1969.0,2432.0
crm_workflow_074,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,44.71911769999133,1996.0,3395.0,472.0,1474.0,1946.0
crm_workflow_077,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.592996500010486,1963.0,2812.0,468.0,1345.0,1813.0
crm_workflow_105,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,21.91243179999583,2018.0,2451.0,487.0,666.0,1153.0
crm_workflow_068,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,50.393176700003096,2023.0,2986.0,477.0,1898.0,2375.0
crm_workflow_076,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.01751279999735,1988.0,3157.0,472.0,1432.0,1904.0
crm_workflow_083,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,40.39965259999735,1954.0,1833.0,471.0,1286.0,1757.0
crm_workflow_051,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.21653619999415,1929.0,2217.0,469.0,2400.0,2869.0
crm_workflow_052,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.92643289999978,1940.0,3195.0,465.0,2395.0,2860.0
crm_workflow_086,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,39.302755400000024,1994.0,2921.0,473.0,1278.0,1751.0
crm_workflow_097,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,30.907358799988288,2024.0,2573.0,485.0,1017.0,1502.0
crm_workflow_072,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.86460799998895,2019.0,2761.0,482.0,1619.0,2101.0
crm_workflow_080,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,42.77811140000995,1989.0,1776.0,472.0,1361.0,1833.0
crm_workflow_087,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,39.72408010000072,1988.0,2701.0,477.0,1275.0,1752.0
crm_workflow_081,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.60612869999022,1947.0,1655.0,469.0,1515.0,1984.0
crm_workflow_065,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.99121079999895,1982.0,1911.0,474.0,1893.0,2367.0
crm_workflow_091,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.81096630000684,1952.0,1624.0,475.0,1260.0,1735.0
crm_workflow_053,crm_workflow,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.98913909999828,1929.0,3885.0,462.0,2400.0,2862.0
crm_workflow_109,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,31.244238399987807,2031.0,1781.0,486.0,1003.0,1489.0
crm_workflow_082,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.57195650000358,1955.0,1869.0,466.0,1705.0,2171.0
crm_workflow_093,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,46.431115400002454,1945.0,2991.0,470.0,1505.0,1975.0
crm_workflow_059,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.67601789999753,1983.0,3456.0,478.0,2400.0,2878.0
crm_workflow_061,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,72.49941340000078,1966.0,0.0,474.0,2400.0,2874.0
crm_workflow_060,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.51076340000145,1994.0,0.0,479.0,2400.0,2879.0
crm_workflow_062,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.51145099999849,1978.0,134.0,473.0,2400.0,2873.0
crm_workflow_088,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.408750499991584,2015.0,1736.0,477.0,1865.0,2342.0
crm_workflow_090,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.33048350000172,1990.0,1494.0,474.0,1705.0,2179.0
crm_workflow_110,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,38.43994339999335,2043.0,1717.0,486.0,1239.0,1725.0
crm_workflow_094,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.445543499998166,1946.0,2247.0,467.0,1723.0,2190.0
crm_workflow_089,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.712137800001074,1986.0,2523.0,473.0,1811.0,2284.0
crm_workflow_115,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,35.582700200000545,2016.0,2248.0,490.0,1130.0,1620.0
crm_workflow_069,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.17068239999935,2014.0,2622.0,477.0,2400.0,2877.0
crm_workflow_071,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.94728639999812,2006.0,3352.0,482.0,2348.0,2830.0
crm_workflow_078,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.8454919999931,1974.0,2854.0,470.0,2090.0,2560.0
crm_workflow_070,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.9348786000046,2016.0,3491.0,477.0,2400.0,2877.0
crm_workflow_075,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,70.10196569999971,1977.0,2153.0,477.0,2282.0,2759.0
crm_workflow_067,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,76.23734780000814,1994.0,1741.0,476.0,2400.0,2876.0
email_021,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,34.962473799998406,1916.0,2097.0,441.0,1113.0,1554.0
crm_workflow_073,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.70444560000033,1987.0,698.0,472.0,2400.0,2872.0
email_029,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,27.618578499997966,1915.0,1937.0,439.0,857.0,1296.0
crm_workflow_103,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,53.49145390000194,2030.0,3022.0,495.0,1713.0,2208.0
email_026,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,32.41677159999381,1940.0,1996.0,449.0,971.0,1420.0
crm_workflow_092,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.8712658000004,1978.0,2205.0,474.0,2134.0,2608.0
crm_workflow_099,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.05316149999271,2023.0,2715.0,490.0,1928.0,2418.0
crm_workflow_085,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.7797700999945,1953.0,2043.0,467.0,2400.0,2867.0
email_022,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,43.7326100999926,1923.0,2791.0,444.0,1407.0,1851.0
email_023,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,40.36459690000629,1917.0,2088.0,434.0,1296.0,1730.0
crm_workflow_098,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.2540413000097,2039.0,2139.0,486.0,2159.0,2645.0
crm_workflow_120,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.054075600011856,2039.0,1714.0,489.0,1601.0,2090.0
email_030,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,41.35772069999075,1941.0,1401.0,447.0,1368.0,1815.0
crm_workflow_095,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.48090409999713,1951.0,1525.0,472.0,2400.0,2872.0
crm_workflow_096,crm_workflow,L3,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.13408540000091,1988.0,0.0,478.0,2400.0,2878.0
email_040,email,L2,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,41.34439549999661,1949.0,2905.0,447.0,1330.0,1777.0
crm_workflow_100,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.76633339999535,2038.0,1803.0,486.0,2400.0,2886.0
crm_workflow_111,crm_workflow,L4,deepseek_v4_pro,direct,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.0449254999985,2020.0,2479.0,491.0,2168.0,2659.0
