task_id,domain,difficulty,model,agent,provider,provider_model,parse_status,parsed,fallback,attempts,latency_s,prompt_chars,raw_output_chars,prompt_tokens,completion_tokens,total_tokens
calendar_025,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,40.85438939999949,2008.0,1917.0,462.0,1328.0,1790.0
sheet_db_028,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.6220699000005,1958.0,3153.0,461.0,1746.0,2207.0
email_022,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,35.358791999999085,1951.0,1441.0,445.0,2400.0,2845.0
calendar_023,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,37.22137759999896,2023.0,0.0,449.0,2400.0,2849.0
sheet_db_022,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,35.73334860000068,1964.0,0.0,455.0,2400.0,2855.0
file_doc_021,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,28.023907599999802,1926.0,2160.0,448.0,1936.0,2384.0
sheet_db_021,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,38.0905487,1946.0,0.0,453.0,2400.0,2853.0
email_029,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,46.79785009999978,1934.0,2421.0,447.0,1490.0,1937.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,29.886544300001333,1960.0,1888.0,476.0,938.0,1414.0
file_doc_022,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,37.93238279999969,1925.0,0.0,440.0,2400.0,2840.0
email_023,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,37.40076389999922,1945.0,2553.0,435.0,2330.0,2765.0
calendar_021,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,34.1303341999992,2027.0,1254.0,464.0,1305.0,1769.0
file_doc_028,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,45.461142400001336,1968.0,2527.0,463.0,1468.0,1931.0
calendar_021,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,38.44918119999966,2036.0,0.0,457.0,2400.0,2857.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,33.312381599998844,1984.0,1992.0,466.0,2154.0,2620.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,37.79030590000002,1983.0,2991.0,471.0,2400.0,2871.0
calendar_022,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,35.970006899999134,2030.0,0.0,452.0,2400.0,2852.0
file_doc_023,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,34.296622599998955,1939.0,2448.0,447.0,2214.0,2661.0
sheet_db_026,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.57976539999981,1970.0,3450.0,467.0,2076.0,2543.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,37.73368010000013,1989.0,2143.0,471.0,2400.0,2871.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,69.57524290000038,1980.0,3693.0,478.0,2258.0,2736.0
sheet_db_023,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.813630900000135,1967.0,1538.0,448.0,1601.0,2049.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,28.479063199998564,2006.0,2067.0,480.0,1059.0,1539.0
sheet_db_023,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.37135880000096,1958.0,833.0,455.0,2400.0,2855.0
sheet_db_029,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,61.275017100000696,1942.0,2490.0,459.0,2018.0,2477.0
calendar_028,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,51.38145600000098,2013.0,2070.0,464.0,1673.0,2137.0
email_027,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,31.899601600000096,1938.0,1378.0,444.0,1026.0,1470.0
calendar_026,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,33.71680420000121,2035.0,2530.0,464.0,1256.0,1720.0
file_doc_027,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,29.29325980000067,1921.0,2435.0,455.0,1108.0,1563.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,20.35328699999991,1983.0,1476.0,476.0,642.0,1118.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,29.701783999998952,1999.0,2774.0,472.0,2015.0,2487.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.415071600000374,1975.0,1862.0,473.0,1710.0,2183.0
email_030,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,36.33329739999863,1960.0,1968.0,455.0,1152.0,1607.0
email_026,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,40.578029099999185,1959.0,1818.0,457.0,1310.0,1767.0
email_025,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,48.00872690000142,1911.0,2015.0,447.0,1840.0,2287.0
email_024,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,29.24979699999858,1970.0,3026.0,446.0,1776.0,2222.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.3870480000005,1988.0,3821.0,477.0,2400.0,2877.0
file_doc_024,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,54.51396359999853,1950.0,2264.0,461.0,2047.0,2508.0
email_022,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,58.05655320000005,1942.0,2217.0,452.0,1880.0,2332.0
calendar_030,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,53.8656076999996,2028.0,2073.0,461.0,1729.0,2190.0
calendar_024,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.16652950000025,2016.0,1921.0,455.0,1895.0,2350.0
email_024,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,55.84537880000062,1961.0,3208.0,453.0,1770.0,2223.0
file_doc_023,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.30073640000046,1930.0,2830.0,454.0,1928.0,2382.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,49.30320960000063,1976.0,1403.0,481.0,1684.0,2165.0
email_023,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,62.53285119999964,1936.0,1278.0,442.0,2400.0,2842.0
email_028,email,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,47.53327510000054,1967.0,2007.0,454.0,1551.0,2005.0
calendar_029,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,47.86091409999972,2033.0,1589.0,463.0,1524.0,1987.0
calendar_023,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,68.6965166000009,2014.0,1383.0,456.0,2242.0,2698.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,72.22140360000049,1974.0,0.0,478.0,2400.0,2878.0
file_doc_026,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,20.50509499999862,1941.0,3157.0,445.0,1308.0,1753.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,46.531062800000655,1979.0,1901.0,475.0,1504.0,1979.0
sheet_db_022,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,67.51467330000014,1955.0,2880.0,462.0,2220.0,2682.0
email_025,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,31.415076999999656,1920.0,2440.0,440.0,1977.0,2417.0
sheet_db_021,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,70.61833850000039,1937.0,2059.0,460.0,2261.0,2721.0
file_doc_026,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.21680600000036,1932.0,2459.0,452.0,1812.0,2264.0
sheet_db_030,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,42.47333509999953,1965.0,2165.0,464.0,1345.0,1809.0
file_doc_024,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,39.186060399999405,1959.0,0.0,454.0,2400.0,2854.0
calendar_022,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.56257750000077,2021.0,2049.0,459.0,2354.0,2813.0
file_doc_021,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.43511820000094,1917.0,1239.0,455.0,2400.0,2855.0
file_doc_025,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.81846819999919,1905.0,1473.0,454.0,2164.0,2618.0
file_doc_022,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.77013980000083,1916.0,2407.0,447.0,2372.0,2819.0
email_026,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.665447999999742,1968.0,1780.0,450.0,1125.0,1575.0
sheet_db_027,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.83878949999962,1954.0,1625.0,456.0,1869.0,2325.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,16.875483100000565,2015.0,1955.0,473.0,1044.0,1517.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,23.043719900000724,1997.0,2252.0,470.0,1430.0,1900.0
sheet_db_026,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,12.859974099999818,1979.0,1866.0,460.0,756.0,1216.0
email_027,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,34.55106700000033,1947.0,2131.0,437.0,2196.0,2633.0
calendar_024,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.02564429999984,2007.0,1506.0,462.0,2268.0,2730.0
sheet_db_024,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,30.70527779999975,1953.0,2486.0,451.0,2037.0,2488.0
file_doc_027,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.440554099999645,1930.0,2607.0,448.0,1158.0,1606.0
sheet_db_024,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.98892530000012,1944.0,0.0,458.0,2400.0,2858.0
email_029,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,15.064169799999945,1943.0,2314.0,440.0,927.0,1367.0
calendar_027,calendar,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,69.98429919999944,2006.0,2326.0,457.0,2280.0,2737.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.18332259999988,1990.0,1938.0,479.0,2326.0,2805.0
file_doc_029,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.593763700000636,1927.0,2125.0,454.0,2020.0,2474.0
calendar_025,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,35.36451080000006,2017.0,0.0,455.0,2400.0,2855.0
sheet_db_025,sheet_db,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.86346520000006,1921.0,1046.0,459.0,2400.0,2859.0
email_028,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,21.81111769999916,1976.0,3145.0,447.0,1318.0,1765.0
calendar_027,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,35.13376729999982,2015.0,815.0,450.0,2400.0,2850.0
calendar_026,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,24.306592399998408,2044.0,2459.0,457.0,1573.0,2030.0
sheet_db_027,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.165833699998984,1963.0,1844.0,449.0,1395.0,1844.0
calendar_028,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,17.76567679999971,2022.0,2013.0,457.0,1159.0,1616.0
email_030,email,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,23.908483100000012,1969.0,2095.0,448.0,1617.0,2065.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,fallback,False,True,1.0,38.09763290000046,1969.0,0.0,469.0,2400.0,2869.0
file_doc_028,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,37.29709840000032,1977.0,717.0,456.0,2400.0,2856.0
sheet_db_025,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,37.012351299999864,1930.0,2431.0,452.0,2386.0,2838.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,29.271080200000142,1985.0,2551.0,474.0,1836.0,2310.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,18.042568400000164,1992.0,2386.0,469.0,1200.0,1669.0
file_doc_025,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,34.40613479999956,1914.0,1657.0,447.0,2233.0,2680.0
file_doc_030,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.24126410000099,1931.0,2312.0,442.0,1247.0,1689.0
file_doc_030,file_doc,L2,deepseek_v4_pro,plan_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.62678509999932,1922.0,3028.0,449.0,2308.0,2757.0
sheet_db_028,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,35.79324919999999,1967.0,1792.0,454.0,2400.0,2854.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,19.201543900000615,1988.0,2320.0,468.0,1307.0,1775.0
sheet_db_029,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,22.924001800000042,1951.0,2720.0,452.0,1437.0,1889.0
file_doc_029,file_doc,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,23.242803899998762,1936.0,2850.0,447.0,1544.0,1991.0
calendar_030,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,27.91832969999996,2037.0,2063.0,454.0,1766.0,2220.0
calendar_029,calendar,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,34.31194920000053,2042.0,2385.0,456.0,2204.0,2660.0
sheet_db_030,sheet_db,L2,deepseek_v4_flash,spec_first,openai_compatible,deepseek-v4-flash,parsed,True,False,1.0,35.4427609000013,1974.0,2766.0,457.0,2400.0,2857.0
calendar_028,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,33.384595499999705,2022.0,2166.0,457.0,1069.0,1526.0
crm_workflow_027,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,64.87528170000041,1985.0,0.0,474.0,2400.0,2874.0
calendar_025,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,60.634146400001555,2017.0,2525.0,455.0,2022.0,2477.0
email_028,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,51.13209330000063,1976.0,2960.0,447.0,1613.0,2060.0
sheet_db_028,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,57.420204100000774,1967.0,2611.0,454.0,1834.0,2288.0
file_doc_024,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.87220789999992,1959.0,0.0,454.0,2400.0,2854.0
email_021,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,76.04563269999926,1944.0,0.0,442.0,2400.0,2842.0
sheet_db_026,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,64.09986879999997,1979.0,0.0,460.0,2400.0,2860.0
file_doc_025,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,69.21324880000066,1914.0,2241.0,447.0,2247.0,2694.0
calendar_021,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,40.88348810000025,2036.0,2239.0,457.0,1305.0,1762.0
crm_workflow_026,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,63.412171600000875,1997.0,2985.0,470.0,2400.0,2870.0
email_030,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,47.37061270000049,1969.0,2624.0,448.0,1543.0,1991.0
file_doc_030,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.0129405000007,1931.0,1925.0,442.0,2400.0,2842.0
email_024,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.12951059999978,1970.0,0.0,446.0,2400.0,2846.0
calendar_022,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,75.38055070000155,2030.0,1559.0,452.0,2400.0,2852.0
crm_workflow_023,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.25857499999984,1989.0,0.0,471.0,2400.0,2871.0
sheet_db_022,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.46545890000016,1964.0,0.0,455.0,2400.0,2855.0
email_022,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,71.31301370000074,1951.0,735.0,445.0,2400.0,2845.0
calendar_024,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.61850159999995,2016.0,65.0,455.0,2400.0,2855.0
file_doc_026,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,65.67848549999871,1941.0,3563.0,445.0,2122.0,2567.0
calendar_029,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.55533519999881,2042.0,1377.0,456.0,2400.0,2856.0
calendar_023,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,75.15547599999991,2023.0,2180.0,449.0,2400.0,2849.0
crm_workflow_022,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.69061860000147,1984.0,2162.0,466.0,2400.0,2866.0
crm_workflow_030,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.97857020000083,1992.0,968.0,469.0,2400.0,2869.0
email_029,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.76711419999992,1943.0,0.0,440.0,2400.0,2840.0
crm_workflow_024,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,75.88761340000019,1999.0,326.0,472.0,2400.0,2872.0
sheet_db_025,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,74.83018980000088,1930.0,866.0,452.0,2400.0,2852.0
sheet_db_024,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,76.38121180000053,1953.0,2554.0,451.0,2400.0,2851.0
email_025,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.09736750000047,1920.0,0.0,440.0,2400.0,2840.0
email_026,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.60103119999985,1968.0,2315.0,450.0,2347.0,2797.0
sheet_db_029,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,64.51064430000042,1951.0,2345.0,452.0,2400.0,2852.0
calendar_030,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.62537509999856,2037.0,3133.0,454.0,2323.0,2777.0
file_doc_029,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,66.15083330000016,1936.0,2464.0,447.0,2135.0,2582.0
calendar_027,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,73.40465509999922,2015.0,2611.0,450.0,2400.0,2850.0
sheet_db_027,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.89590090000092,1963.0,0.0,449.0,2400.0,2849.0
calendar_026,calendar,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,52.20666370000072,2044.0,3520.0,457.0,1640.0,2097.0
sheet_db_021,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.7837475999986,1946.0,2238.0,453.0,2400.0,2853.0
sheet_db_030,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.2831327999993,1974.0,0.0,457.0,2400.0,2857.0
crm_workflow_028,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,72.31675309999991,2015.0,3848.0,473.0,2372.0,2845.0
sheet_db_023,sheet_db,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,59.45584400000007,1967.0,2362.0,448.0,1894.0,2342.0
crm_workflow_025,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,56.81965859999946,1969.0,2271.0,469.0,1800.0,2269.0
file_doc_023,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,64.37193230000048,1939.0,0.0,447.0,2400.0,2847.0
file_doc_022,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,64.2710905999993,1925.0,2433.0,440.0,2077.0,2517.0
file_doc_027,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.47965999999906,1930.0,0.0,448.0,2400.0,2848.0
file_doc_021,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,73.3463881000007,1926.0,0.0,448.0,2400.0,2848.0
crm_workflow_021,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.77188500000011,1983.0,0.0,471.0,2400.0,2871.0
file_doc_028,file_doc,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,74.94522569999936,1977.0,0.0,456.0,2400.0,2856.0
crm_workflow_029,crm_workflow,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,34.01992050000081,1988.0,2392.0,468.0,1080.0,1548.0
email_023,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,parsed,True,False,1.0,70.617699299999,1945.0,2670.0,435.0,2305.0,2740.0
email_027,email,L2,deepseek_v4_pro,spec_first,openai_compatible,deepseek-v4-pro,fallback,False,True,1.0,75.68856990000131,1947.0,1673.0,437.0,2400.0,2837.0
