model,agent,task_id,k,task_success_pass_at_k,donespec_valid_pass_at_k,all_trials_consistent_success
mock,oracle_spec,sheet_db_074,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_075,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_076,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_077,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_078,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_079,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_080,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_081,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_082,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_083,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_084,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_085,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_086,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_087,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_088,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_089,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_090,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_091,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_092,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_093,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_094,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_095,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_096,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_097,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_098,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_099,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_100,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_101,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_102,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_103,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_104,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_105,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_106,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_107,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_108,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_109,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_110,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_111,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_112,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_113,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_114,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_115,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_116,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_117,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_118,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_119,1,1.0,1.0,1.0
mock,oracle_spec,sheet_db_120,1,1.0,1.0,1.0
